date,country,latitude,longitude,depth,magnitude,secondary_effects,pde_shaking_deaths,pde_total_deaths,utsu_total_deaths,em_dat_total_deaths,others_source_deaths,year,month,day,time
1992-08-19 02:04:00,Kyrgyzstan,42.111,73.58800000000002,17.1,7.2,"landslide, liquification",61,75,75,54,0,1992,8,19,02:04:00
1992-08-28 00:50:00,Pakistan,29.211,66.82,6.4,5.5,,4,4,4,4,0,1992,8,28,00:50:00
1992-09-02 00:16:00,Nicaragua,11.727,-87.38,45.0,7.6,tsunami,0,184,184,179,0,1992,9,2,00:16:00
1992-09-08 00:38:00,Iran,29.132,52.147,26.8,5.2,landslide,1,1,1,0,0,1992,9,8,00:38:00
1992-09-11 03:57:00,Democratic Republic of the Congo,-6.151,26.66,11.0,6.3,,8,8,8,9,0,1992,9,11,03:57:00
1992-10-12 13:09:00,Egypt,29.714,31.144,22.0,5.8,,552,552,552,552,0,1992,10,12,13:09:00
1992-10-18 15:11:00,Colombia,7.093,-76.764,3.5,7.1,"landslide, liquification",1,11,11,0,0,1992,10,18,15:11:00
1992-10-22 17:39:00,Egypt,29.755,31.535,10.0,4.2,,4,4,4,0,0,1992,10,22,17:39:00
1992-10-23 09:11:00,Morocco,31.275,-4.291,25.2,5.5,,2,2,2,0,0,1992,10,23,09:11:00
1992-10-23 23:19:00,Georgia,42.56100000000001,45.096,16.0,6.4,landslide,1,1,1,1,0,1992,10,23,23:19:00
1992-12-12 05:29:00,Indonesia,-8.498,121.832,28.0,7.7,"tsunami, landslide",0,2519,1740,2500,0,1992,12,12,05:29:00
1992-12-18 11:21:00,China,26.328000000000007,100.752,21.8,5.0,,1,1,1,0,0,1992,12,18,11:21:00
1993-01-08 06:57:00,South Africa,-28.028,26.8,5.0,2.7,,0,6,6,0,0,1993,1,8,06:57:00
1993-01-13 17:11:00,Jamaica,18.052,-76.594,14.2,5.5,,1,1,1,0,0,1993,1,13,17:11:00
1993-01-15 11:06:00,Japan,43.022,144.194,94.8,7.6,landslide,0,0,2,2,0,1993,1,15,11:06:00
1993-01-15 11:06:00,Japan,43.024,144.141,102.0,7.6,landslide,2,2,0,0,0,1993,1,15,11:06:00
1993-01-31 19:33:00,China,25.826,101.415,25.0,4.7,,2,2,0,0,0,1993,1,31,19:33:00
1993-02-02 16:05:00,China,42.2,86.14399999999998,32.0,5.7,,0,0,4,0,0,1993,2,2,16:05:00
1993-03-12 14:01:00,Wallis and Futuna,-14.409,-178.162,10.0,6.3,,5,5,5,5,0,1993,3,12,14:01:00
1993-03-20 14:51:00,China,29.009,87.35600000000002,14.1,6.2,,2,2,0,0,0,1993,3,20,14:51:00
1993-03-26 11:58:00,Greece,37.613,21.526,15.0,5.4,,0,0,0,1,0,1993,3,26,11:58:00
1993-04-18 09:16:00,Peru,-11.720999999999998,-76.513,106.0,6.2,landslide,3,6,6,6,0,1993,4,18,09:16:00
1993-06-22 16:32:00,Iran,30.179,50.826,12.6,5.3,landslide,0,0,0,24,0,1993,6,22,16:32:00
1993-07-10 20:40:00,Costa Rica,9.824,-83.61200000000002,16.5,5.8,landslide,1,2,1,3,0,1993,7,10,20:40:00
1993-07-12 13:17:00,Japan,42.892,139.247,17.0,7.7,"tsunami,landslide,fire",200,243,230,239,0,1993,7,12,13:17:00
1993-07-22 04:57:00,Colombia,6.38,-71.206,20.0,6.0,,2,2,2,0,0,1993,7,22,04:57:00
1993-08-01 00:20:00,Sudan,15.401,31.701,11.8,5.5,,2,2,2,3,0,1993,8,1,00:20:00
1993-09-10 19:12:00,Mexico,14.758,-92.646,34.0,7.2,landslide,1,1,1,0,0,1993,9,10,19:12:00
1993-09-21 03:28:00,United States,42.305,-122.004,11.0,6.0,landslide,1,2,1,0,0,1993,9,21,03:28:00
1993-09-29 22:25:00,India,18.06,76.47800000000002,14.1,6.2,,9748,9748,9748,9748,0,1993,9,29,22:25:00
1993-10-11 15:54:00,Japan,32.03,137.92600000000002,351.0,6.9,,0,1,0,0,0,1993,10,11,15:54:00
1993-10-13 02:06:00,Papua New Guinea,-5.8439999999999985,146.131,25.0,6.9,landslide,0,60,60,53,0,1993,10,13,02:06:00
1993-10-16 03:05:00,Papua New Guinea,-5.877000000000002,146.28,27.0,6.3,,3,3,3,0,0,1993,10,16,03:05:00
1993-11-22 22:43:00,Nicaragua,11.718,-86.084,112.6,5.9,,0,1,0,0,0,1993,11,22,22:43:00
1993-11-30 20:37:00,China,39.326,75.505,12.7,5.6,,0,0,2,0,0,1993,11,30,20:37:00
1994-01-17 12:30:00,United States,34.164,-118.563,19.0,6.7,"landslide, liquification",60,60,60,0,33,1994,1,17,12:30:00
1994-01-21 02:24:00,Indonesia,1.043,127.773,20.0,6.9,,7,7,7,7,0,1994,1,21,02:24:00
1994-02-05 23:34:00,Uganda,0.5579999999999999,30.081,14.0,6.2,landslide,2,4,8,7,0,1994,2,5,23:34:00
1994-02-15 17:07:00,Indonesia,-4.999,104.255,23.0,6.8,landslide,0,207,207,207,0,1994,2,15,17:07:00
1994-02-23 08:02:00,Iran,30.788,60.532,7.0,6.1,,6,6,6,9,0,1994,2,23,08:02:00
1994-03-01 03:49:00,Iran,29.143,52.63800000000001,12.9,6.0,landslide,2,2,2,3,0,1994,3,1,03:49:00
1994-03-02 03:38:00,Haiti,19.941,-72.814,6.7,5.4,,4,4,4,0,0,1994,3,2,03:38:00
1994-05-01 12:00:00,Afghanistan,36.934,67.124,17.5,6.1,,0,0,0,160,0,1994,5,1,12:00:00
1994-05-26 08:26:00,Morocco,35.25,-4.089,10.0,5.9,,0,0,2,0,0,1994,5,26,08:26:00
1994-06-02 18:17:00,Indonesia,-10.409,112.934,34.5,7.8,tsunami,0,277,277,0,0,1994,6,2,18:17:00
1994-06-05 01:09:00,Taiwan,24.455,121.85,11.0,6.3,"tsunami, landslide",1,1,1,0,0,1994,6,5,01:09:00
1994-06-06 20:47:00,Colombia,2.908,-75.971,12.0,6.8,landslide,295,795,800,0,0,1994,6,6,20:47:00
1994-06-09 00:33:00,Bolivia,-13.86,-67.512,631.0,8.2,landslide,1,5,10,0,0,1994,6,9,00:33:00
1994-06-20 09:09:00,Iran,29.053,52.67100000000001,10.8,5.9,landslide,3,3,3,2,0,1994,6,20,09:09:00
1994-07-04 21:36:00,Mexico,14.887,-97.312,15.0,6.4,,2,2,2,0,0,1994,7,4,21:36:00
1994-08-18 01:13:00,Algeria,35.464,-0.084,9.0,5.8,,159,159,159,171,0,1994,8,18,01:13:00
1994-09-01 07:11:00,South Africa,-26.447,27.405,5.0,2.7,,0,3,0,0,0,1994,9,1,07:11:00
1994-09-16 06:20:00,Taiwan,22.555,118.719,13.0,6.7,,1,1,5,1,0,1994,9,16,06:20:00
1994-10-04 13:22:00,Russian Federation,43.863,147.35299999999995,14.0,8.3,"tsunami, landslide",0,11,11,5,0,1994,10,4,13:22:00
1994-10-08 21:44:00,Indonesia,-1.206,127.98,17.0,6.8,tsunami,1,1,1,1,0,1994,10,8,21:44:00
1994-11-14 19:15:00,Philippines,13.543,121.059,32.0,7.1,"tsunami,liquification",78,78,78,81,0,1994,11,14,19:15:00
1994-12-28 12:19:00,Japan,40.523,143.43,27.0,7.7,tsunami,3,3,3,2,0,1994,12,28,12:19:00
1995-01-16 20:46:00,Japan,34.58,135.025,22.0,6.9,"landslide,fire,liquification",5502,5530,6432,5297,0,1995,1,16,20:46:00
1995-01-19 15:05:00,Colombia,5.044,-72.936,17.0,6.5,landslide,7,7,7,7,0,1995,1,19,15:05:00
1995-02-03 15:26:00,United States,41.488,-109.785,1.0,5.3,,0,1,1,0,0,1995,2,3,15:26:00
1995-02-08 18:40:00,Colombia,4.052,-76.589,74.0,6.3,landslide,42,42,42,40,0,1995,2,8,18:40:00
1995-02-23 05:19:00,Taiwan,24.233,121.706,43.6,6.2,landslide,0,2,2,0,0,1995,2,23,05:19:00
1995-02-23 21:03:00,Cyprus,35.06,32.269,18.0,5.9,,2,2,0,2,0,1995,2,23,21:03:00
1995-03-04 23:23:00,Colombia,1.2819999999999998,-77.307,5.0,4.4,,8,8,8,8,0,1995,3,4,23:23:00
1995-03-26 15:12:00,Ecuador,-2.133,-79.509,95.5,5.6,,0,0,0,1,0,1995,3,26,15:12:00
1995-05-13 08:47:00,Greece,40.144,21.718000000000004,14.0,6.6,,0,0,0,26,0,1995,5,13,08:47:00
1995-05-14 11:33:00,Indonesia,-8.462,125.039,11.0,6.9,"tsunami, landslide",0,11,11,0,0,1995,5,14,11:33:00
1995-05-21 06:13:00,Indonesia,-8.288,122.944,26.4,5.2,,1,1,1,0,0,1995,5,21,06:13:00
1995-05-27 13:03:00,Russian Federation,52.604,142.82299999999995,11.0,7.0,,1989,1989,1989,1989,0,1995,5,27,13:03:00
1995-06-15 00:15:00,Greece,38.444,22.309,14.0,6.2,,26,26,26,26,0,1995,6,15,00:15:00
1995-06-25 06:59:00,Taiwan,24.62,121.679,60.3,5.9,landslide,0,1,1,0,0,1995,6,25,06:59:00
1995-07-11 21:46:00,Burma,21.948,99.103,9.2,6.8,,11,11,11,11,0,1995,7,11,21:46:00
1995-07-21 22:44:00,China,36.436,103.166,7.4,5.6,,14,14,14,14,0,1995,7,21,22:44:00
1995-07-30 05:11:00,Chile,-23.34,-70.253,46.0,8.0,"tsunami, landslide",3,3,3,3,0,1995,7,30,05:11:00
1995-09-14 14:04:00,Mexico,16.849,-98.608,23.0,7.3,,3,3,3,6,0,1995,9,14,14:04:00
1995-10-01 15:57:00,Turkey,38.077,30.143,31.0,6.4,,101,101,101,94,0,1995,10,1,15:57:00
1995-10-03 01:51:00,Ecuador,-2.79,-77.82300000000002,24.0,7.0,,2,2,2,2,0,1995,10,3,01:51:00
1995-10-06 18:09:00,Indonesia,-2.007,101.45,36.6,6.7,landslide,84,84,84,84,0,1995,10,6,18:09:00
1995-10-09 15:35:00,Mexico,19.053,-104.208,26.4,8.0,"tsunami, landslide",49,49,58,0,0,1995,10,9,15:35:00
1995-10-23 22:46:00,China,25.947,102.22,14.7,6.2,,81,81,53,46,0,1995,10,23,22:46:00
1995-11-22 04:15:00,Saudi Arabia/Egypt,28.762,34.808,14.0,7.2,liquification,9,10,10,10,0,1995,11,22,04:15:00
1995-12-19 20:56:00,Guatemala,15.175,-90.171,15.0,5.3,landslide,0,1,1,0,0,1995,12,19,20:56:00
1995-12-19 23:28:00,Indonesia,-3.665,140.263,63.0,6.4,,0,2,2,0,0,1995,12,19,23:28:00
1996-01-01 08:05:00,Indonesia,0.7140000000000001,119.905,24.0,7.9,tsunami,8,9,10,9,0,1996,1,1,08:05:00
1996-02-03 11:14:00,China,27.271,100.262,12.2,6.6,,322,322,309,309,0,1996,2,3,11:14:00
1996-02-17 05:59:00,Indonesia,-0.918,136.97299999999998,35.8,8.2,tsunami,108,166,166,166,0,1996,2,17,05:59:00
1996-02-21 12:51:00,Peru,-9.722,-79.868,15.0,7.5,tsunami,0,7,0,0,0,1996,2,21,12:51:00
1996-03-19 15:00:00,China,40.043,76.62100000000002,18.9,6.3,,24,24,24,26,0,1996,3,19,15:00:00
1996-03-28 23:03:00,Ecuador,-1.031,-78.65899999999998,9.0,5.9,landslide,27,27,0,27,0,1996,3,28,23:03:00
1996-04-29 14:40:00,Papua New Guinea,-6.518,155.116,38.0,7.2,,1,1,1,0,0,1996,4,29,14:40:00
1996-05-03 03:32:00,China,40.777,109.713,24.5,6.0,,18,18,26,18,0,1996,5,3,03:32:00
1996-08-14 01:55:00,Turkey,40.697,35.293,25.8,5.7,landslide,0,0,1,0,0,1996,8,14,01:55:00
1996-09-24 19:24:00,China,27.212,100.332,8.2,5.5,,0,0,1,0,0,1996,9,24,19:24:00
1996-10-09 13:10:00,Cyprus,34.562,32.143,22.0,6.8,,1,2,2,0,0,1996,10,9,13:10:00
1996-11-12 16:59:00,Peru,-14.959,-75.562,21.0,7.7,tsunami,14,14,15,14,0,1996,11,12,16:59:00
1997-01-11 20:28:00,Mexico,18.193,-102.795,35.0,7.1,,1,1,1,1,0,1997,1,11,20:28:00
1997-01-21 01:48:00,China,39.536,76.87899999999998,15.0,5.9,,12,12,12,12,0,1997,1,21,01:48:00
1997-01-22 17:57:00,Turkey,36.199,35.902,46.1,5.7,,0,0,1,0,0,1997,1,22,17:57:00
1997-02-04 10:37:00,Iran,37.724,57.305,15.0,6.5,,100,100,100,100,0,1997,2,4,10:37:00
1997-02-27 21:08:00,Pakistan,29.979,68.165,34.9,7.1,landslide,60,60,57,50,0,1997,2,27,21:08:00
1997-02-28 12:57:00,Iran,38.108,48.069,9.7,6.1,,1100,1100,1100,1100,0,1997,2,28,12:57:00
1997-03-01 06:04:00,China,39.45,76.817,19.3,5.6,,2,2,1,2,0,1997,3,1,06:04:00
1997-03-19 19:57:00,Pakistan,34.79,71.523,15.0,4.9,,15,15,15,0,0,1997,3,19,19:57:00
1997-04-05 23:46:00,China,39.525,76.83,15.0,5.9,,0,0,0,9,0,1997,4,5,23:46:00
1997-04-11 05:34:00,China,39.536,76.892,20.0,6.1,,9,9,9,9,0,1997,4,11,05:34:00
1997-05-10 07:57:00,Iran,33.848,59.81,12.6,7.2,landslide,1572,1572,1572,1568,0,1997,5,10,07:57:00
1997-05-13 11:42:00,Iran,33.399,59.88,11.6,4.5,,1,1,1,0,0,1997,5,13,11:42:00
1997-05-13 14:13:00,Afghanistan,36.467,70.968,196.0,6.4,,1,1,0,0,0,1997,5,13,14:13:00
1997-05-21 22:51:00,India,23.072,80.083,36.0,5.8,,38,38,38,43,0,1997,5,21,22:51:00
1997-05-21 23:50:00,Spain,42.83,-7.231,17.1,5.3,,0,1,0,0,0,1997,5,21,23:50:00
1997-07-09 19:24:00,,10.45,-63.532,10.0,6.9,landslide,81,81,81,80,0,1997,7,9,19:24:00
1997-07-21 08:45:00,South Africa,-26.857,26.619,5.0,5.0,,0,15,15,15,0,1997,7,21,08:45:00
1997-09-26 09:40:00,Italy,43.078,12.781,6.0,6.0,,11,11,11,14,0,1997,9,26,09:40:00
1997-09-28 01:38:00,Indonesia,-3.773,119.658,13.0,5.8,,18,18,17,20,0,1997,9,28,01:38:00
1997-10-15 01:03:00,Chile,-30.878,-71.167,58.0,7.1,landslide,7,8,8,8,0,1997,10,15,01:03:00
1997-11-06 02:34:00,Canada,46.771,-71.387,22.5,5.1,,0,1,1,0,0,1997,11,6,02:34:00
1997-11-21 11:23:00,India,22.26,92.715,54.0,6.1,,23,23,23,23,0,1997,11,21,11:23:00
1998-01-10 03:50:00,China,41.137,114.523,5.0,5.7,fire,70,70,49,49,0,1998,1,10,03:50:00
1998-01-30 12:16:00,Chile,-23.85,-70.14699999999999,42.0,7.0,,0,1,0,0,0,1998,1,30,12:16:00
1998-02-04 14:33:00,Afghanistan,37.08,70.00399999999999,17.6,5.9,landslide,2323,2323,2323,2323,0,1998,2,4,14:33:00
1998-02-20 12:18:00,Afghanistan,36.479,71.074,236.0,6.3,landslide,1,1,1,1,0,1998,2,20,12:18:00
1998-03-14 19:40:00,Iran,30.126,57.585,13.8,6.6,,5,5,5,5,0,1998,3,14,19:40:00
1998-03-26 16:26:00,Italy,43.224,12.919,10.0,5.4,,0,1,0,0,0,1998,3,26,16:26:00
1998-04-10 15:00:00,Iran,32.447,60.063,7.0,5.7,,12,12,12,0,0,1998,4,10,15:00:00
1998-04-12 10:55:00,Slovenia,46.271,13.653,7.5,5.6,landslide,0,1,0,0,0,1998,4,12,10:55:00
1998-05-22 04:48:00,Bolivia,-17.783,-65.40100000000001,24.0,6.6,,105,105,105,95,0,1998,5,22,04:48:00
1998-05-30 06:22:00,Afghanistan,37.185,70.075,35.5,6.5,landslide,4000,4000,4000,4700,0,1998,5,30,06:22:00
1998-06-27 13:55:00,Turkey,36.903,35.325,16.0,6.3,,145,145,145,0,0,1998,6,27,13:55:00
1998-07-09 05:19:00,Portugal,38.621,-28.566,9.0,6.1,,10,10,10,10,0,1998,7,9,05:19:00
1998-07-09 14:19:00,Azerbaijan,38.726,48.525,29.0,5.9,,0,0,0,1,0,1998,7,9,14:19:00
1998-07-17 04:51:00,Taiwan,23.503,120.711,11.0,5.7,landslide,5,5,5,0,0,1998,7,17,04:51:00
1998-07-17 08:49:00,Papua New Guinea,-2.946,142.52,23.0,7.0,tsunami,0,2683,2700,0,0,1998,7,17,08:49:00
1998-07-29 07:14:00,Chile,-32.327,-71.244,51.0,6.4,landslide,0,2,0,0,0,1998,7,29,07:14:00
1998-08-04 18:59:00,Ecuador,-0.594,-80.313,20.0,7.1,landslide,3,3,3,3,0,1998,8,4,18:59:00
1998-08-27 09:03:00,China,39.572,77.298,28.0,6.3,,3,3,3,0,0,1998,8,27,09:03:00
1998-09-09 11:27:00,Italy,40.0,15.975,10.0,5.6,,1,2,1,0,0,1998,9,9,11:27:00
1998-09-28 13:34:00,Indonesia,-8.177,112.34,151.6,6.5,,1,1,1,0,0,1998,9,28,13:34:00
1998-11-13 13:01:00,Iran,27.791,53.642,12.5,5.4,landslide,5,5,5,5,0,1998,11,13,13:01:00
1998-11-19 11:38:00,China,27.263,100.955,4.8,5.6,landslide,5,5,6,3,0,1998,11,19,11:38:00
1998-11-29 14:10:00,Indonesia,-1.939,124.818,16.0,7.7,,41,41,41,0,0,1998,11,29,14:10:00
1998-12-11 20:16:00,Afghanistan,36.518,71.0,219.0,5.6,,5,5,5,0,0,1998,12,11,20:16:00
1999-01-25 18:19:00,Colombia,4.444,-75.65899999999998,17.0,6.1,landslide,1185,1885,1900,1186,0,1999,1,25,18:19:00
1999-02-11 14:08:00,Afghanistan,34.323,69.165,25.5,6.0,,70,70,70,70,0,1999,2,11,14:08:00
1999-02-21 18:14:00,Russian Federation,43.262,46.909,41.9,5.3,,1,1,1,1,0,1999,2,21,18:14:00
1999-03-04 05:38:00,Iran,28.271,57.207,27.7,6.6,,1,1,1,1,0,1999,3,4,05:38:00
1999-03-28 19:05:00,India,30.475,79.40100000000002,10.7,6.5,landslide,100,100,100,100,0,1999,3,28,19:05:00
1999-04-03 06:17:00,Peru,-16.602,-72.518,85.0,6.8,landslide,1,1,1,0,0,1999,4,3,06:17:00
1999-04-22 22:19:00,South Africa,-27.953000000000007,26.679,6.5,5.7,,0,2,2,0,0,1999,4,22,22:19:00
1999-05-06 23:00:00,Iran,29.519,51.907,16.3,6.2,,26,26,26,20,0,1999,5,6,23:00:00
1999-06-04 09:12:00,Azerbaijan,40.767,47.483,14.0,5.4,,0,0,0,1,0,1999,6,4,09:12:00
1999-06-15 20:42:00,Mexico,18.381,-97.445,63.0,6.9,landslide,16,20,17,15,0,1999,6,15,20:42:00
1999-07-11 14:14:00,Guatemala,15.791,-88.285,15.0,6.7,,1,2,1,0,0,1999,7,11,14:14:00
1999-07-22 10:42:00,Bangladesh,21.658,91.933,25.0,5.2,,6,6,6,6,0,1999,7,22,10:42:00
1999-08-10 19:33:00,Iran,36.157,54.648,20.0,4.5,,1,1,1,0,0,1999,8,10,19:33:00
1999-08-17 00:01:00,Turkey,40.773,30.003,13.3,7.6,,17118,0,17118,17127,45000,1999,8,17,00:01:00
1999-08-31 08:10:00,Turkey,40.767,29.912,8.4,5.1,,1,1,1,1,0,1999,8,31,08:10:00
1999-09-07 11:56:00,Greece,38.119,23.598000000000006,10.0,6.0,,143,143,143,143,0,1999,9,7,11:56:00
1999-09-13 11:55:00,Turkey,40.736,30.089,13.0,5.8,,6,7,6,6,0,1999,9,13,11:55:00
1999-09-20 17:47:00,Taiwan,23.819000000000006,120.877,21.0,7.6,landslide,2297,2297,2413,2264,2489,1999,9,20,17:47:00
1999-09-25 23:52:00,Taiwan,23.813,121.087,17.0,6.5,landslide,0,0,5,0,0,1999,9,25,23:52:00
1999-09-29 00:13:00,Turkey,40.736,29.35,7.6,5.2,,1,1,1,0,0,1999,9,29,00:13:00
1999-09-30 16:31:00,Mexico,16.055,-96.905,40.0,7.4,landslide,15,15,35,31,0,1999,9,30,16:31:00
1999-10-22 02:18:00,Taiwan,23.531,120.443,14.0,5.8,,1,1,1,1,0,1999,10,22,02:18:00
1999-11-07 16:54:00,Turkey,40.695,30.724,16.0,4.9,,0,1,0,0,0,1999,11,7,16:54:00
1999-11-11 14:41:00,Turkey,40.74,30.247,10.0,5.6,,1,2,1,3,0,1999,11,11,14:41:00
1999-11-12 16:57:00,Turkey,40.803,31.219,12.8,7.2,landslide,894,894,894,845,0,1999,11,12,16:57:00
1999-11-24 16:40:00,China,24.586,102.845,15.0,5.0,,1,1,1,0,0,1999,11,24,16:40:00
1999-11-26 13:21:00,Vanuatu,-16.316,168.239,33.0,7.4,"tsunami, landslide",0,10,10,12,0,1999,11,26,13:21:00
1999-12-03 17:06:00,Turkey,40.482,42.354,6.4,5.7,landslide,1,1,1,0,0,1999,12,3,17:06:00
1999-12-11 18:03:00,Philippines,15.779000000000002,119.776,40.0,7.2,,1,5,1,6,0,1999,12,11,18:03:00
1999-12-15 05:12:00,Philippines,11.296,124.516,16.2,4.8,,1,1,0,0,0,1999,12,15,05:12:00
1999-12-21 14:14:00,Indonesia,-6.823,105.498,42.0,6.4,,5,5,5,5,0,1999,12,21,14:14:00
1999-12-22 17:36:00,Algeria,35.21,-1.3159999999999998,2.3,5.6,,24,24,24,22,0,1999,12,22,17:36:00
2000-01-14 22:09:00,China,25.549,101.118,13.6,5.5,,0,0,0,7,0,2000,1,14,22:09:00
2000-01-14 23:37:00,China,25.567,101.071,24.9,5.9,,7,7,7,0,0,2000,1,14,23:37:00
2000-01-26 20:55:00,China,24.148000000000003,103.654,35.0,4.9,,0,0,0,1,0,2000,1,26,20:55:00
2000-02-02 22:58:00,Iran,35.238,58.213,22.7,5.3,,1,1,1,1,0,2000,2,2,22:58:00
2000-05-04 04:21:00,Indonesia,-1.14,123.522,26.0,7.5,tsunami,46,46,46,45,0,2000,5,4,04:21:00
2000-05-07 23:10:00,Turkey,38.164,38.777,5.0,4.5,,0,0,0,1,0,2000,5,7,23:10:00
2000-05-12 18:43:00,Argentina,-23.754,-66.777,225.0,7.2,,0,1,1,0,0,2000,5,12,18:43:00
2000-05-17 03:25:00,Taiwan,24.167,121.078,15.0,5.4,landslide,3,3,3,0,0,2000,5,17,03:25:00
2000-06-04 16:28:00,Indonesia,-4.76,102.031,33.8,7.9,landslide,103,103,103,103,0,2000,6,4,16:28:00
2000-06-05 23:55:00,Indonesia,-4.151,101.953,47.0,5.5,,0,0,0,1,0,2000,6,5,23:55:00
2000-06-06 02:41:00,Turkey,40.737,33.005,7.0,6.0,,2,2,2,2,0,2000,6,6,02:41:00
2000-06-07 23:45:00,Indonesia,-4.651,101.848,32.0,6.7,,1,1,1,0,0,2000,6,7,23:45:00
2000-06-10 18:23:00,Taiwan,23.868,121.181,19.0,6.4,landslide,0,2,0,0,0,2000,6,10,18:23:00
2000-07-01 07:01:00,Japan,34.222,139.171,12.5,6.1,"tsunami, landslide",0,1,1,1,0,2000,7,1,07:01:00
2000-07-06 19:30:00,Nicaragua,11.928,-86.066,15.0,5.4,,7,7,7,7,0,2000,7,6,19:30:00
2000-07-07 00:15:00,Turkey,40.857,29.344,7.8,4.2,,0,1,0,0,0,2000,7,7,00:15:00
2000-07-17 22:53:00,Afghanistan,36.245,70.943,135.0,6.3,,2,2,2,0,0,2000,7,17,22:53:00
2000-08-21 13:25:00,China,25.726,102.24,5.4,4.9,,1,1,1,1,0,2000,8,21,13:25:00
2000-09-20 08:37:00,Ecuador,-1.946,-80.52199999999998,40.0,5.5,,1,1,1,0,0,2000,9,20,08:37:00
2000-10-02 02:25:00,Tanzania,-7.965,30.806,34.0,6.4,,0,0,0,1,0,2000,10,2,02:25:00
2000-11-08 06:59:00,Colombia,7.091,-77.811,17.0,6.5,,0,0,0,2,0,2000,11,8,06:59:00
2000-11-10 20:10:00,Algeria,36.437,4.838,7.0,5.7,,2,2,2,0,0,2000,11,10,20:10:00
2000-11-16 04:54:00,Papua New Guinea,-3.996,152.268,27.6,8.0,"tsunami, landslide",1,2,2,1,0,2000,11,16,04:54:00
2000-11-25 18:09:00,Azerbaijan,40.198,49.929,51.6,6.8,,5,31,5,31,0,2000,11,25,18:09:00
2000-11-25 18:10:00,Azerbaijan,40.161,49.912,52.9,6.5,,0,0,0,0,0,2000,11,25,18:10:00
2000-12-06 17:11:00,Turkmenistan,39.532,54.801,30.6,7.0,,11,11,11,11,0,2000,12,6,17:11:00
2000-12-15 16:44:00,Turkey,38.451,31.265,12.0,6.0,,6,6,6,0,0,2000,12,15,16:44:00
2001-01-13 17:33:00,El Salvador,13.076,-88.70200000000001,38.0,7.6,landslide,267,852,852,844,0,2001,1,13,17:33:00
2001-01-26 03:16:00,India,23.402,70.28699999999999,23.3,7.6,,20023,20023,20023,20005,0,2001,1,26,03:16:00
2001-02-13 14:22:00,El Salvador,13.6,-89.001,11.0,6.6,landslide,315,315,315,315,0,2001,2,13,14:22:00
2001-02-17 20:25:00,El Salvador,13.787,-89.10600000000002,10.0,5.1,landslide,1,1,1,0,0,2001,2,17,20:25:00
2001-02-23 00:09:00,China,29.459,101.079,7.0,5.6,,3,3,3,3,0,2001,2,23,00:09:00
2001-02-28 18:54:00,United States,47.09,-122.581,54.0,6.8,"landslide, liquification",0,0,0,1,0,2001,2,28,18:54:00
2001-03-24 06:27:00,Japan,34.108000000000004,132.54,42.0,6.8,,2,2,2,2,0,2001,3,24,06:27:00
2001-04-12 10:47:00,China,24.806,99.051,10.1,5.6,landslide,2,2,2,2,0,2001,4,12,10:47:00
2001-05-23 21:10:00,China,27.619,100.901,2.1,5.4,,2,2,2,2,0,2001,5,23,21:10:00
2001-06-01 14:00:00,Afghanistan,35.105,69.324,44.5,5.0,,4,4,4,4,0,2001,6,1,14:00:00
2001-06-21 19:55:00,France,49.147,6.87,1.0,4.2,,0,1,1,0,0,2001,6,21,19:55:00
2001-06-23 20:33:00,Peru,-16.385,-73.505,33.7,8.4,"tsunami, landslide",48,138,139,145,0,2001,6,23,20:33:00
2001-07-07 09:38:00,Peru,-17.532,-71.931,14.1,7.6,landslide,1,1,1,0,0,2001,7,7,09:38:00
2001-07-17 15:06:00,Italy,46.723,11.234000000000002,5.7,4.7,landslide,0,4,3,0,0,2001,7,17,15:06:00
2001-07-24 05:00:00,Chile,-19.558,-69.234,13.4,6.3,,1,1,1,0,0,2001,7,24,05:00:00
2001-08-09 02:06:00,Peru,-14.348,-72.68,9.6,5.8,,4,4,4,4,0,2001,8,9,02:06:00
2001-10-27 05:35:00,China,26.289,100.586,5.8,5.5,,1,1,1,1,0,2001,10,27,05:35:00
2001-12-04 05:57:00,Peru,-15.353,-72.435,41.4,5.8,,2,2,2,0,0,2001,12,4,05:57:00
2002-01-09 06:45:00,Tajikistan,38.644,69.844,28.6,5.2,,3,3,3,3,0,2002,1,9,06:45:00
2002-01-10 11:14:00,Papua New Guinea,-3.264,142.447,11.0,6.7,,1,1,1,1,0,2002,1,10,11:14:00
2002-01-21 04:39:00,Democratic Republic of the Congo,-1.77,28.996,11.6,5.1,,0,0,0,45,0,2002,1,21,04:39:00
2002-01-21 14:34:00,Turkey,38.633,27.887,27.5,4.8,,1,1,0,0,0,2002,1,21,14:34:00
2002-01-22 04:53:00,Greece,35.624,26.645,88.0,6.2,,0,1,0,0,0,2002,1,22,04:53:00
2002-02-03 07:11:00,Turkey,38.527,31.227,5.0,6.5,,44,44,44,42,0,2002,2,3,07:11:00
2002-02-17 13:03:00,Iran,28.089,51.792,16.4,5.3,,1,1,1,1,0,2002,2,17,13:03:00
2002-03-03 12:08:00,Afghanistan,36.508,70.503,204.0,7.3,landslide,16,166,166,150,0,2002,3,3,12:08:00
2002-03-05 21:16:00,Philippines,6.028,124.218,31.0,7.5,"tsunami, landslide",15,15,15,15,0,2002,3,5,21:16:00
